"tid","id"
1716,"Papovavirus"
1717,"Pharyngoconjunctival_fever"
1718,"Phytoreovirus"
1719,"Plantar_wart"
1720,"Pogosta_disease"
1721,"Primary_central_nervous_system_lymphoma"
1722,"Progressive_outer_retinal_necrosis"
1723,"Rabbit_haemorrhagic_disease"
1724,"Rhinovirus"
1725,"Roseola"
1726,"Roseolovirus"
1727,"Rubella"
1728,"Sendai_virus"
1729,"Shope_papilloma_virus"
1730,"Simian_foamy_virus"
1731,"Sin_Nombre_virus"
1732,"Tanapox"
1733,"Tropical_spastic_paraparesis"
1734,"Turkeypox"
1735,"Venezuelan_hemorrhagic_fever"
1736,"Varicella_zoster_virus"
1737,"Verruca_plana"
1738,"Viral_hemorrhagic_fever"
1739,"Wart"
1740,"Western_equine_encephalitis_virus"
1741,"Zika_fever"
1742,"Smallpox"
1743,"Chapare_virus"
1744,"Arsenic_contamination_of_groundwater"
1745,"Cryptosporidium"
1746,"Dysentery"
1747,"Giardia_lamblia"
1748,"Infectious_diarrhea"
1749,"Naegleria_fowleri"
1750,"Schistosomatidae"
1751,"Shigella_boydii"
1752,"Shigella"
1753,"VOC_contamination_of_groundwater"
1754,"Water_stagnation"
1755,"Waterborne_diseases"
1756,"Cryptosporidium_hominis"
1757,"Adult_T-cell_leukemia"
1758,"Antigenic_drift"
1759,"Antigenic_shift"
1760,"Attenuated_virus"
1761,"Autoinoculation"
1762,"BCP-1_cells"
1763,"Branched_DNA_assay"
1764,"Capsid"
1765,"Circoviridae"
1766,"Coinfection"
1767,"Clinical_latency"
1768,"Common_Cold_Unit"
1769,"DNA_virus"
1770,"Cytopathic_effect"
1771,"DPVweb"
1772,"Defective_interfering_particle"
1773,"Densovirus"
1774,"Dianthovirus"
1775,"Eleanor_McBean"
1776,"Emergent_Viruses"
1777,"Error_threshold_%28evolution%29"
1778,"Evolutionary_virology"
1779,"Helper_dependent_virus"
1780,"Helper_virus"
1781,"Hemagglutination_assay"
1782,"Host_%28biology%29"
1783,"Host_tropism"
1784,"Inclusion_bodies"
1785,"Institute_of_Human_Virology"
1786,"Integrase"
1787,"Integron"
1788,"International_Committee_on_Taxonomy_of_Viruses"
1789,"Kobuvirus"
1790,"List_of_viruses"
1791,"List_of_latent_human_viral_infections"
1792,"Lytic_cycle"
1793,"Matrix_protein"
1794,"Molecular_virology"
1795,"Multiplicity_of_infection"
1796,"Natural_reservoir"
1797,"Nucleocytoplasmic_large_DNA_viruses"
1798,"Oncovirus"
1799,"Original_antigenic_sin"
1800,"Orthomyxoviridae"
1801,"Parvovirus"
1802,"Passenger_virus"
1803,"Peplomer"
1804,"Permissive"
1805,"Phenotype_mixing"
1806,"Plant_virus"
1807,"Prophage"
1808,"Provirus"
1809,"Quasispecies_model"
1810,"RNA_virus"
1811,"Reassortment"
1812,"Reverse_transcribing_virus"
1813,"Rhabdoviridae"
1814,"Saccharomyces_cerevisiae_virus_L-A"
1815,"SV40_Large_T-antigen"
1816,"Satellite_%28biology%29"
1817,"Sense_%28molecular_biology%29"
1818,"Strain_%28biology%29"
1819,"Superinfection"
1820,"Synthetic_vaccine"
1821,"TRIM5alpha"
1822,"Tectivirus"
1823,"Transduction_%28genetics%29"
1824,"Trofile_assay"
1825,"Vaccine"
1826,"Vaccine_trial"
1827,"Viral_envelope"
1828,"Viral_load"
1829,"Viral_replication"
1830,"Viral_transformation"
1831,"Virology"
1832,"Viral_entry"
1833,"Viral_evolution"
1834,"Viral_pathogenesis"
1835,"Viral_plaque"
1836,"Viral_quasispecies"
1837,"Viremia"
1838,"Viroplasm"
1839,"Virulence"
1840,"Virus"
1841,"Virus_classification"
1842,"Virusoid"
1843,"Viral_life_cycle"
1844,"Viral_processing"
1845,"Viral_shedding"
1846,"Viral_tegument"
1847,"Virokine"
1848,"Viropexis"
1849,"Virus_latency"
1850,"Introduction_to_viruses"
1851,"Virus_disease"
1852,"Bert_Achong"
1853,"Intrinsic_immunity"
1854,"Laboratory_diagnosis_of_viral_infections"
1855,"Marine_bacteriophage"
1856,"Monospot_test"
1857,"Molecular_microbiology"
1858,"Temperateness_%28virology%29"
1859,"Australian_bat_lyssavirus"
1860,"Cytauxzoonosis"
1861,"Influenzavirus_A"
1862,"Med-Vet-Net"
1863,"Severe_acute_respiratory_syndrome"
1864,"Tick-borne_disease"
1865,"Zoonosis"
1866,"Actinobacillosis"
1867,"List_of_Jerusalem_cherry_diseases"
1868,"List_of_Persian_violet_diseases"
1869,"List_of_Douglas-fir_diseases"
1870,"List_of_Persian_walnut_diseases"
1871,"List_of_African_daisy_diseases"
1872,"List_of_African_violet_diseases"
1873,"List_of_almond_diseases"
1874,"List_of_anemone_diseases"
1875,"List_of_azalea_diseases"
1876,"List_of_bleeding_heart_diseases"
1877,"List_of_butterfly_flower_diseases"
1878,"List_of_caneberries_diseases"
1879,"List_of_carrot_diseases"
1880,"List_of_common_bean_diseases"
1881,"List_of_dahlia_diseases"
1882,"List_of_elm_diseases"
1883,"List_of_foliage_plant_diseases_%28Acanthaceae%29"
1884,"List_of_foliage_plant_diseases_%28Araliaceae%29"
1885,"List_of_foliage_plant_diseases_%28Asclepiadaceae%29"
1886,"List_of_foliage_plant_diseases_%28Cactaceae%29"
1887,"List_of_foliage_plant_diseases_%28Euphobiaceae%29"
1888,"List_of_foliage_plant_diseases_%28Maranthaceae%29"
1889,"List_of_foliage_plant_diseases_%28Palmae%29"
1890,"List_of_geranium_diseases"
1891,"List_of_grape_diseases"
1892,"List_of_hazelnut_diseases"
1893,"List_of_alfalfa_diseases"
1894,"List_of_apricot_diseases"
1895,"List_of_banana_and_plantain_diseases"
1896,"List_of_black_walnut_diseases"
1897,"List_of_canola_diseases"
1898,"List_of_cassava_diseases"
1899,"List_of_cattleya_diseases"
1900,"List_of_citrus_diseases"
1901,"List_of_coconut_palm_diseases"
1902,"List_of_cotton_diseases"
1903,"List_of_crucifer_diseases"
1904,"List_of_foliage_plant_diseases_%28Araceae%29"
1905,"List_of_foliage_plant_diseases_%28Araucariacea%29"
1906,"List_of_foliage_plant_diseases_%28Bromeliaceae%29"
1907,"List_of_foliage_plant_diseases_%28Gesneriaceae%29"
1908,"List_of_foliage_plant_diseases_%28Piperaceae%29"
1909,"List_of_foliage_plant_diseases_%28Urticaceae%29"
1910,"List_of_fuchsia_diseases"
1911,"List_of_apple_diseases"
1912,"List_of_asparagus_diseases"
1913,"List_of_avocado_diseases"
1914,"List_of_beet_diseases"
1915,"List_of_bellflower_diseases"
1916,"List_of_cacao_diseases"
1917,"List_of_carnation_diseases"
1918,"List_of_chickpea_diseases"
1919,"List_of_cineraria_diseases"
1920,"List_of_coffee_diseases"
1921,"List_of_cucurbit_diseases"
1922,"List_of_cyclamen_diseases"
1923,"List_of_date_palm_diseases"
1924,"List_of_flax_diseases"
1925,"List_of_foliage_plant_diseases_%28Agavaceae%29"
1926,"List_of_foliage_plant_diseases_%28Bignoniaceae%29"
1927,"List_of_foliage_plant_diseases_%28Commelinaceae%29"
1928,"List_of_foliage_plant_diseases_%28Gentianaceae%29"
1929,"List_of_foliage_plant_diseases_%28Moraceae%29"
1930,"List_of_foliage_plant_diseases_%28Polypodiaceae%29"
1931,"List_of_foliage_plant_diseases_%28Vitaceae%29"
1932,"List_of_hemp_diseases"
1933,"List_of_hop_diseases"
1934,"List_of_impatiens_diseases"
1935,"List_of_maize_diseases"
1936,"List_of_mango_diseases"
1937,"List_of_mimulus%2C_monkey-flower_diseases"
1938,"List_of_peanut_diseases"
1939,"List_of_pearl_millet_diseases"
1940,"List_of_pistachio_diseases"
1941,"List_of_sapphire_flower_diseases"
1942,"List_of_strawberry_diseases"
1943,"List_of_sugarcane_diseases"
1944,"List_of_tobacco_diseases"
1945,"List_of_lentil_diseases"
1946,"List_of_mint_diseases"
1947,"List_of_mustard_diseases"
1948,"List_of_pea_diseases"
1949,"List_of_pear_diseases"
1950,"List_of_pecan_diseases"
1951,"List_of_pocketbook_plant_diseases"
1952,"List_of_primula_diseases"
1953,"List_of_red_clover_diseases"
1954,"List_of_spinach_diseases"
1955,"List_of_tomato_diseases"
1956,"List_of_verbena_diseases"
1957,"Lists_of_plant_diseases"
1958,"List_of_holiday_cacti_diseases"
1959,"List_of_hydrangea_diseases"
1960,"List_of_kalanchoe_diseases"
1961,"List_of_lettuce_diseases"
1962,"List_of_oats_diseases"
1963,"List_of_papaya_diseases"
1964,"List_of_peach_and_nectarine_diseases"
1965,"List_of_pepper_diseases"
1966,"List_of_pigeonpea_diseases"
1967,"List_of_pineapple_diseases"
1968,"List_of_poinsettia_diseases"
1969,"List_of_potato_diseases"
1970,"List_of_rhododendron_diseases"
1971,"List_of_rice_diseases"
1972,"List_of_rose_diseases"
1973,"List_of_rye_diseases"
1974,"List_of_safflower_diseases"
1975,"List_of_sorghum_diseases"
1976,"List_of_soybean_diseases"
1977,"List_of_sunflower_diseases"
1978,"List_of_sweet_potato_diseases"
1979,"List_of_sweetgum_diseases"
1980,"List_of_sycamore_diseases"
1981,"List_of_tea_diseases"
1982,"List_of_wheat_diseases"
1983,"List_of_wild_rice_diseases"
1984,"List_of_barley_diseases"
1985,"National_Organization_for_Albinism_and_Hypopigmentation"
1986,"Asthma_and_Allergy_Foundation_of_America"
1987,"La_Jolla_Institute_for_Allergy_and_Immunology"
1988,"Alzheimer%27s_Research_Trust"
1989,"Alzheimer%27s_Association"
1990,"Alzheimer%27s_Society"
1991,"National_Institute_on_Aging"
1992,"National_Endowment_for_Alzheimer%27s_Research"
1993,"The_Lou_Ruvo_Brain_Institute"
1994,"Cure_Alzheimer%27s_Fund"
1995,"Alzheimer%27s_disease_organizations"
1996,"Ronald_and_Nancy_Reagan_Research_Institute"
1997,"Arthritis_Foundation"
1998,"Arthritis_Research_Campaign"
1999,"Asthma_UK"
2000,"Global_Initiative_for_Asthma"
2001,"Athletes_Against_Autism"
2002,"Autism_Awareness_Campaign_UK"
2003,"Autism_Resource_Centre_%28Singapore%29"
2004,"Autism_Speaks"
2005,"Center_for_Autism_and_Related_Disorders"
2006,"Cure_Autism_Now"
2007,"Defeat_Autism_Now%21"
2008,"ESPA_College"
2009,"National_Autism_Association"
2010,"Shirley_Foundation"
2011,"Yale_Child_Study_Center"
2012,"Autistic_Self_Advocacy_Network"
2013,"Pennyhooks_Project"
2014,"Scleroderma_Research_Foundation"
2015,"African-Caribbean_Leukaemia_Trust"
2016,"Alex%27s_Lemonade_Stand"
2017,"Breast_Cancer_Haven"
2018,"Cancer_and_Leukemia_Group_B"
2019,"Children%27s_Cancer_Center_of_Lebanon"
2020,"Children%27s_Cancer_Study_Group"
2021,"Children%27s_Cancer_and_Leukaemia_Group"
2022,"Children%27s_Oncology_Group"
2023,"Children%27s_Tumor_Foundation"
2024,"Children_With_Leukaemia"
2025,"Conduct_Becoming"
2026,"European_Prospective_Investigation_into_Cancer_and_Nutrition"
2027,"Fox_Chase_Cancer_Center"
2028,"Gilda%27s_Club"
2029,"Mesothelioma_Applied_Research_Foundation"
2030,"Norris_Cotton_Cancer_Center"
2031,"North_Central_Cancer_Treatment_Group"
2032,"Pediatric_Cancer_Research_Foundation"
2033,"President%27s_Cancer_Panel"
2034,"Radiotherapy_Action_Group_Exposure"
2035,"Roswell_Park_Cancer_Institute"
2036,"Sofia%27s_Hair_4_Health"
2037,"Tenovus"
2038,"Texas_4000_for_Cancer"
2039,"The_Bonnie_J._Addario_A_Breath_Away_From_The_Cure_Foundation"
2040,"The_Anthony_Nolan_Trust"
2041,"The_Cancer_Council_Queensland"
2042,"The_University_of_Texas_M._D._Anderson_Cancer_Center"
2043,"The_Triple_Negative_Breast_Cancer_Foundation"
2044,"Walker_Cancer_Research_Institute"
2045,"Wigs_for_kids"
2046,"World_Cancer_Research_Fund"
2047,"York_Against_Cancer"
2048,"Zichron_Menachem"
2049,"Dr_Myko_San_-_Health_from_Mushrooms"
2050,"National_Cancer_Survivors_Day"
2051,"Help_Conquer_Cancer"
2052,"Belgian_Cancer_Registry_Foundation"
2053,"Breast_Cancer_Network_of_Strength"
2054,"Breast_International_Group"
2055,"Eppley_Institute_for_Research_in_Cancer_and_Allied_Diseases"
2056,"International_Cervical_Cancer_Foundation"
2057,"Instituto_Portugu%C3%AAs_de_Oncologia_Francisco_Gentil"
2058,"International_Society_for_Biological_Therapy_of_Cancer"
2059,"Imerman_Angels"
2060,"International_Cancer_Genome_Consortium"
2061,"Kidney_Cancer_Assoc."
2062,"Kids_Cancer_Tree"
2063,"Lymphoma_Association"
2064,"Leukaemia_Foundation"
2065,"MAKNA"
2066,"Radiation_Therapy_Oncology_Group"
2067,"Play_for_P.I.N.K."
2068,"Rich_Cronin_Hope_Foundation_for_Leukemia"
2069,"Prostate_Cancer_Foundation"
2070,"Stand_Up_to_Cancer"
2071,"The_Cancer_Council_South_Australia"
2072,"Triple_negative_breast_cancer_symposium"
2073,"American_Action_Fund_for_Blind_Children_and_Adults"
2074,"CNIB"
2075,"Catalan_Association_for_the_Blind_and_Visually_Impaired"
2076,"Galloway%27s_Society_for_the_Blind"
2077,"International_Blind_Sports_Federation"
2078,"National_Library_Service_for_the_Blind_and_Physically_Handicapped"
2079,"St_Dunstan%27s"
2080,"Supported_Integration_Training_and_Employment_%28SITE%29"
2081,"The_Guide_Dogs_for_the_Blind_Association"
2082,"The_Royal_National_College_for_the_Blind"
2083,"United_States_Association_of_Blind_Athletes"
2084,"World_Blind_Union"
2085,"Foundation_Fighting_Blindness"
2086,"Insight_Radio"
2087,"Associated_Services_for_the_Blind"
2088,"Fight_for_Sight"
2089,"List_of_guide_dog_schools"
2090,"Listening_Books"
2091,"Alexander_Graham_Bell_Association_for_the_Deaf_and_Hard_of_Hearing"
2092,"Association_of_Late-Deafened_Adults"
2093,"Centre_for_Deaf_Studies"
2094,"Colorado_School_for_the_Deaf_and_Blind"
2095,"Communication_Service_for_the_Deaf"
2096,"Deafness_Research_UK"
2097,"Donaldson%27s_College"
2098,"Dorothy_Miles_Cultural_Centre"
2099,"Florida_School_for_the_Deaf_and_Blind"
2100,"H.E.A.R."
2101,"Horace_Mann_School_for_the_Deaf_and_Hard_of_Hearing"
2102,"International_Deaf_Children%27s_Society"
2103,"Irish_Deaf_Youth_Association"
2104,"National_Institute_on_Deafness_and_Other_Communication_Disorders"
2105,"National_Association_of_the_Deaf_%28United_States%29"
2106,"National_Deaf_Children%27s_Society"
2107,"PEN-International"
2108,"Royal_Institute_for_Deaf_and_Blind_Children"
2109,"The_Learning_Center_for_the_Deaf"
2110,"Total_Communication"
2111,"Van_Asch_College"
2112,"Victorian_College_for_the_Deaf"
2113,"Virginia_School_for_the_Deaf_and_Blind"
2114,"Western_Pennsylvania_School_for_the_Deaf"
2115,"West_Virginia_Schools_for_the_Deaf_and_Blind"
2116,"World_Federation_of_the_Deaf"
2117,"Youth_Leadership_Camp"
2118,"Dr.MGR_Home_and_Higher_Secondary_School_for_the_Speech_and_Hearing_Impaired"
2119,"Institut_National_de_Jeunes_Sourds_de_Paris"
2120,"Vermont_Center_for_the_Deaf_and_Hard_of_Hearing"
2121,"New_Mexico_School_for_the_Deaf"
2122,"Philippine_Federation_of_the_Deaf"
2123,"Barton_Center_for_Diabetes_Education"
2124,"Camp_Setebaid"
2125,"Canadian_Diabetes_Association"
2126,"Diabetes_Australia-NSW"
2127,"Endocrine_and_Metabolic_Diseases_Information_Service"
2128,"International_Diabetes_Federation"
2129,"Joslin_Diabetes_Center"
2130,"Juvenile_Diabetes_Research_Foundation"
2131,"Minkowski_Prize"
2132,"National_Diabetes_Information_Clearinghouse"
2133,"National_Institute_of_Diabetes_and_Digestive_and_Kidney_Diseases"
2134,"World_Diabetes_Day"
2135,"American_Association_on_Intellectual_and_Developmental_Disabilities"
2136,"Disabled_Children%27s_Computer_Group"
2137,"Disabled_Peoples%27_International"
2138,"Endeavour_%28organization%29"
2139,"L%27Arche"
2140,"List_of_disability_rights_organizations"
2141,"The_Council_on_Quality_and_Leadership"
2142,"The_Disability_Foundation"
2143,"The_Malki_Foundation"
2144,"The_Museum_of_disABILITY_History"
2145,"The_Nesbitt_Centre"
2146,"VSA_arts"
2147,"World_Association_of_Ugly_People"
2148,"Disaboom"
2149,"Emmaus_Community_of_Pittsburgh"
2150,"Accessible_Boating_Association"
2151,"Alliance_for_Full_Participation"
2152,"Faith_and_Light"
2153,"Family_Residences_and_Essential_Enterprises"
2154,"Lambs_Farm"
2155,"Leonard_Cheshire_Disability_East_and_North_Africa_Region"
2156,"National_Council_on_Disability_Affairs_%28Philippines%29"
2157,"Scope_%28charity%29"
2158,"The_Cody_Center"
2159,"United_Cerebral_Palsy"
2160,"Workability_Europe"
2161,"Magnolia_Creek"
2162,"Epilepsy_Foundation"
2163,"David_Lewis_Centre"
2164,"ACET_%28AIDS_Charity%29"
2165,"AIDS_Resource_Foundation_for_Children"
2166,"AIDS_Healthcare_Foundation"
2167,"Adult_Industry_Medical_Health_Care_Foundation"
2168,"Aidchild"
2169,"Association_Fran%C3%A7ois-Xavier_Bagnoud"
2170,"Catch_the_Sperm"
2171,"Children_Affected_by_AIDS_Foundation"
2172,"Cytometry_for_life"
2173,"Dance4Life"
2174,"Division_of_Acquired_Immunodeficiency_Syndrome"
2175,"Elizabeth_Glaser_Pediatric_AIDS_Foundation"
2176,"Elton_John_AIDS_Foundation"
2177,"FACE_AIDS"
2178,"FightAIDS%40Home"
2179,"Global_Network_of_People_living_with_HIV/AIDS"
2180,"Group_for_the_Scientific_Reappraisal_of_the_HIV-AIDS_Hypothesis"
2181,"Harvard_AIDS_Initiative"
2182,"International_AIDS_Candlelight_Memorial"
2183,"Joint_United_Nations_Programme_on_HIV/AIDS"
2184,"Mindset_Network"
2185,"Mission_Malawi"
2186,"NAMES_Project_AIDS_Memorial_Quilt"
2187,"Project_Open_Hand"
2188,"Siam-care"
2189,"Simunye_Initiative"
2190,"Special_Projects_of_National_Significance"
2191,"Special_Program_of_Assisted_Reproduction"
2192,"Stop_AIDS_Campaign"
2193,"Student_Stop_AIDS_Campaign"
2194,"Terrence_Higgins_Trust"
2195,"The_Global_Fund_to_Fight_AIDS%2C_Tuberculosis_and_Malaria"
2196,"The_Food_Chain"
2197,"Transatlantic_Partners_Against_AIDS"
2198,"Treatment_Action_Group"
2199,"Unitaid"
2200,"Unite_for_Children%2C_Unite_Against_AIDS"
2201,"Vineeta_Foundation"
2202,"International_Child_Care_USA"
2203,"MTV_Staying_Alive"
2204,"Oak_Tree_Press"
2205,"STOP_AIDS_project"
2206,"A_Loving_Spoonful"
2207,"Bedford_Stem_Cell_Research_Foundation"
2208,"HIV/AIDS_Bureau"
2209,"IThemba"
2210,"Gram_Bharati_Samiti"
2211,"Kicoshep"
2212,"Keep_a_Child_Alive"
2213,"Navajo_AIDS_Network"
2214,"Siempre_Unidos"
2215,"The_Mpowerment_Project"
2216,"Heart_and_Stroke_Foundation_of_Canada"
2217,"United_OneHeart_Foundation"
2218,"Heart_Rhythm_Society"
2219,"National_Kidney_Foundation"
2220,"Northwest_Kidney_Centers"
2221,"Renal_Support_Network"
2222,"Renal_Physicians_Association"
2223,"American_Nephrology_Nurses%27_Association"
2224,"American_Society_of_Transplantation"
2225,"Alliance_for_Lupus_Research"
2226,"Respiratory_Health_Association_of_Metropolitan_Chicago"
2227,"Myotonic_Dystrophy_Foundation"
2228,"List_of_multiple_sclerosis_organizations"
2229,"Multiple_Sclerosis_Society_of_Great_Britain"
2230,"Multiple_Sclerosis_Trust"
2231,"The_Heuga_Center_for_Multiple_Sclerosis"
2232,"Myelin_Repair_Foundation"
2233,"Acidosis"
2234,"Alkalosis"
2235,"Anion_gap"
2236,"Hyperchloremic_acidosis"
2237,"Ketoacidosis"
2238,"Lactic_acidosis"
2239,"Metabolic_alkalosis"
2240,"Metabolic_acidosis"
2241,"Mixed_disorder_of_acid-base_balance"
2242,"Renal_compensation"
2243,"Respiratory_acidosis"
2244,"Respiratory_alkalosis"
2245,"Respiratory_compensation"
2246,"Acid-base_imbalance"
2247,"Cardiac_tamponade"
2248,"Chest_trauma"
2249,"Commotio_cordis"
2250,"Flail_chest"
2251,"Hamman%27s_syndrome"
2252,"Hemothorax"
2253,"Hemopneumothorax"
2254,"Myocardial_rupture"
2255,"Pneumothorax"
2256,"Rib_fracture"
2257,"Traumatic_aortic_rupture"
2258,"Diaphragmatic_rupture"
2259,"Pneumatocele"
2260,"Pulmonary_contusion"
2261,"Scapular_fracture"
2262,"Tracheobronchial_injury"
2263,"Sternal_fracture"
2264,"Subcutaneous_emphysema"
2265,"Pulmonary_laceration"
2266,"Pulmonary_hematoma"
2267,"John_Wells_%28Mormon%29"
2268,"Arthrogryposis"
2269,"Centronuclear_myopathy"
2270,"Chronic_Progressive_External_Ophthalmoplegia"
2271,"Congenital_myopathy"
2272,"Diastasis_recti"
2273,"Inclusion_body_myositis"
2274,"Myopathy"
2275,"Myokmia"
2276,"Pelvic_Floor_Muscle_Disorder"
2277,"Thyrotoxic_Myopathy"
2278,"Torticollis"
2279,"Writer%27s_cramp"
2280,"Central_core_disease"
2281,"Macrophagic_myofasciitis"
2282,"Aneurysmal_bone_cyst"
2283,"Arthritis"
2284,"Autosomal_dominant_hypophosphatemic_rickets"
2285,"Avascular_necrosis"
2286,"Blount%27s_disease"
2287,"Bone_spur"
2288,"Brown_tumor"
2289,"Catel-Manzke_syndrome"
2290,"Chondroblastoma"
2291,"Conradi-H%C3%BCnermann_syndrome"
2292,"Craniosynostosis"
2293,"Engelmann_syndrome"
2294,"Erdheim-Chester_disease"
2295,"Handigodu_Syndrome"
2296,"Hereditary_multiple_exostoses"
2297,"Hypermobility"
2298,"Kienbock%27s_disease"
2299,"Klippel-Feil_syndrome"
2300,"Kniest_dysplasia"
2301,"Kyphosis"
2302,"Kyphoscoliosis"
2303,"Leontiasis_ossea"
2304,"Ligamentous_laxity"
2305,"List_of_skeletal_disorders"
2306,"Mastoiditis"
2307,"Metacarpal_boss"
2308,"Ossification_of_humerus"
2309,"Ossification_of_scapula"
2310,"Ossification_of_sternum"
2311,"Osteochondrosis"
2312,"Osteonecrosis_of_the_jaw"
2313,"Osgood-Schlatter_disease"
2314,"Ossification_of_maxilla"
2315,"Osteoporosis"
2316,"Ossification_of_sphenoid"
2317,"Ossification_of_temporal_bone"
2318,"Paget%27s_disease_of_bone"
2319,"Pectus_carinatum"
2320,"Platyspondylic_lethal_skeletal_dysplasia%2C_Torrance_type"
2321,"Pneumosinus_dilatans"
2322,"Porotic_hyperostosis"
2323,"Rachitic_rosary"
2324,"Rickets"
2325,"Sacral_agenesis"
2326,"Sarcoma"
2327,"Scheuermann%27s_disease"
2328,"Scoliosis"
2329,"Senile_osteoporosis"
2330,"Spondylolisthesis"
2331,"Spondylosis"
2332,"Synovial_osteochondromatosis"
2333,"Zimmerman-Laband_syndrome"
2334,"Camurati-Engelmann_disease"
2335,"Fibrous_dysplasia_of_bone"
2336,"Hip_dysplasia_%28human%29"
2337,"Hyperkyphosis"
2338,"Pott%27s_puffy_tumor"
2339,"Pseudofracture"
2340,"Syndesmophyte"
2341,"AIDA_interactive_educational_freeware_diabetes_simulator"
2342,"Acetohexamide"
2343,"Amylin"
2344,"Banting_Lectures"
2345,"Basal_%28medicine%29"
2346,"Basal_rate"
2347,"Blood_sugar_regulation"
2348,"Blood-sampling_device"
2349,"Blood_glucose_monitoring"
2350,"Blood_lancet"
2351,"Blood_sugar"
2352,"C-peptide"
2353,"Captain_Novolin"
2354,"Clarke_error_grid"
2355,"Diabetes_insipidus"
2356,"Diabetes_mellitus"
2357,"Diabetic_diet"
2358,"Diabetic_hypoglycemia"
2359,"Diabetic_myonecrosis"
2360,"Diabetic_neuropathy"
2361,"Diabulimia"
2362,"Diabetes_control_and_complications_trial"
2363,"Diabetes_management"
2364,"Diabetes_mellitus_and_pregnancy"
2365,"Diabetes_mellitus_type_2"
2366,"Diabetic_foot"
2367,"Diabetic_nephropathy"
2368,"Diabetic_sock"
2369,"Diabetology"
2370,"Diabetes_type_1.5"
2371,"Diabetic_amyotrophy"
2372,"Diabetic_coma"
2373,"Diabetic_ketoacidosis"
2374,"Diabetic_retinopathy"
2375,"Edmonton_protocol"
2376,"Foot_care"
2377,"Frey%27s_syndrome"
2378,"Fructosamine"
2379,"Gastric_inhibitory_polypeptide"
2380,"Gestational_diabetes"
2381,"Glucose_meter"
2382,"Glossary_of_terms_associated_with_diabetes"
2383,"Glucagon-like_peptide-1"
2384,"Glycemic_index"
2385,"Glycosuria"
2386,"Glycosylated_hemoglobin"
2387,"Homeostatic_model_assessment"
2388,"Hyperosmolar_syndrome"
2389,"Hyperproinsulinemia"
2390,"Insulin_index"
2391,"Insulin_pen"
2392,"Insulin_analog"
2393,"Insulin-dependent_diabetes_mellitus"
2394,"Insulin_resistance"
2395,"Islet_cell_transplantation"
2396,"Lipoatrophic_diabetes"
2397,"Maturity_onset_diabetes_of_the_young"
2398,"Metabolic_syndrome"
2399,"Muscle_atrophy"
2400,"NOD_mice"
2401,"Necrobiosis_lipoidica"
2402,"Non_Ketonic_Hyperglycemic_coma"
2403,"Noninvasive_glucose"
2404,"Nonketotic_hyperosmolar_coma"
2405,"Nopal"
2406,"Nopalito"
2407,"OneTouch_Ultra"
2408,"Polyol_pathway"
2409,"Preproinsulin"
2410,"Prediabetes"
2411,"Proinsulin"
2412,"Quantitative_insulin_sensitivity_check_index"
2413,"Random_glucose_test"
2414,"Steroid_diabetes"
2415,"Thrifty_gene_hypothesis"
2416,"Thrifty_phenotype"
2417,"Untethered_regimen"
2418,"Wristop"
2419,"GSK716155"
2420,"Liraglutide"
2421,"Consensus_error_grid"
2422,"DESMOND_%28diabetes%29"
2423,"Dawn_effect"
2424,"Diabetes_Mine"
2425,"Diabetic_shoe"
2426,"Diet-induced_obese"
2427,"Diabetic_cardiomyopathy"
2428,"Sugar_Man_%28diabetes_education%29"
2429,"2-Methylbutyryl-CoA_dehydrogenase_deficiency"
2430,"2%2C4_Dienoyl-CoA_reductase_deficiency"
2431,"3-hydroxy-3-methylglutaryl-CoA_lyase_deficiency"
2432,"3-hydroxyacyl-coenzyme_A_dehydrogenase_deficiency"
2433,"Acid_lipase_disease"
2434,"Analbuminaemia"
2435,"Arakawa%27s_syndrome_II"
2436,"Cholesteryl_ester_storage_disease"
2437,"Congenital_disorder_of_glycosylation"
2438,"Crigler-Najjar_syndrome"
2439,"Disaccharidase"
2440,"Galactosemia"
2441,"Glycogen_storage_disease"
2442,"Hawkinsinuria"
2443,"Hereditary_fructose_intolerance"
2444,"Inborn_error_of_metabolism"
2445,"Inborn_errors_of_lipid_metabolism"
2446,"Lesch-Nyhan_syndrome"
2447,"Lipid_storage_disorder"
2448,"List_of_amino_acid_metabolism_disorders"
2449,"Menkes_disease"
2450,"Metab-L"
2451,"Methylmalonyl-CoA_mutase_deficiency"
2452,"Myoadenylate_deaminase_deficiency"
2453,"Newborn_screening"
2454,"Organic_acidemia"
2455,"Ornithine_transcarbamylase_deficiency"
2456,"Pentose_phosphate_pathway"
2457,"Pyruvate_kinase_deficiency"
2458,"Refsum%27s_disease"
2459,"Urea_cycle_disorder"
2460,"X-linked_ichthyosis"
2461,"Ariboflavinosis"
2462,"Auxology"
2463,"Beriberi"
2464,"Boron_deficiency_%28medicine%29"
2465,"Child_poverty"
2466,"Chromium_deficiency"
2467,"Copper_deficiency"
2468,"Emaciation"
2469,"F-100_%28food%29"
2470,"Famine_relief"
2471,"Famine_food"
2472,"Famine_response"
2473,"Folate_deficiency"
2474,"Fluorine_deficiency"
2475,"Food_desert"
2476,"Goitre"
2477,"Iodine_deficiency"
2478,"Iron_deficiency_%28medicine%29"
2479,"Iron_deficiency_anemia"
2480,"Korsakoff%27s_syndrome"
2481,"Kwashiorkor"
